0.0033 -0.0692 0.0507 0.1530 -0.1111 -0.3087 0.0086 0.4483 0.4413 -0.0806 -0.6319 -0.7921 -0.6470 -0.0690 1.0341 1.9092 1.8491 1.1459 0.4830 0.1409 0.0282 0.0037 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 -0.0002 0.0019 -0.0083 
0.0376 -0.0881 -0.0382 0.2177 0.0736 -0.3566 -0.2942 0.2753 0.6529 0.3486 -0.3473 -0.7860 -0.9363 -0.7415 0.2428 1.5832 2.1544 1.6923 0.8850 0.3229 0.0831 0.0148 0.0018 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 -0.0000 -0.0000 0.0001 -0.0010 0.0051 -0.0142 
0.0776 -0.0578 -0.1606 0.1730 0.3034 -0.2095 -0.5469 -0.1035 0.6235 0.7487 0.1066 -0.5504 -0.9541 -1.2131 -0.6870 0.8186 2.1108 2.2001 1.4327 0.6436 0.2063 0.0474 0.0076 0.0008 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 -0.0000 0.0005 -0.0030 0.0104 -0.0170 
0.0973 0.0374 -0.2529 -0.0126 0.4564 0.1306 -0.5893 -0.5717 0.2826 0.9555 0.6262 -0.1262 -0.6890 -1.3199 -1.4997 -0.3006 1.5582 2.4713 2.0553 1.1342 0.4448 0.1268 0.0263 0.0039 0.0004 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 -0.0000 -0.0000 0.0000 -0.0002 0.0017 -0.0069 0.0160 -0.0093 
0.0637 0.1775 -0.2329 -0.2963 0.3991 0.5489 -0.3084 -0.9205 -0.3283 0.8180 1.0589 0.3999 -0.2115 -0.9957 -1.9074 -1.5237 0.4494 2.2724 2.5902 1.7784 0.8477 0.2942 0.0754 0.0142 0.0019 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 -0.0000 0.0001 -0.0009 0.0043 -0.0127 0.0170 0.0157 
-0.0430 0.2961 -0.0434 -0.5491 0.0610 0.8319 0.2794 -0.9125 -1.0237 0.2632 1.2261 0.9081 0.3467 -0.3173 -1.6962 -2.4664 -1.0690 1.4161 2.7878 2.4754 1.4414 0.6031 0.1874 0.0436 0.0075 0.0009 0.0001 0.0000 0.0000 0.0000 -0.0000 0.0000 -0.0001 0.0005 -0.0026 0.0091 -0.0178 0.0056 0.0582 
-0.2048 0.2963 0.2947 -0.5908 -0.4914 0.7445 0.9771 -0.3913 -1.4940 -0.6367 0.9682 1.2598 0.8369 0.4999 -0.8365 -2.7173 -2.6221 -0.1266 2.3641 3.0140 2.1903 1.1047 0.4112 0.1156 0.0246 0.0039 0.0005 0.0000 0.0000 0.0000 -0.0000 0.0000 -0.0002 0.0015 -0.0060 0.0151 -0.0164 -0.0248 0.1038 
-0.3505 0.0965 0.6495 -0.2764 -1.0255 0.1571 1.4315 0.5972 -1.3958 -1.6216 0.2095 1.3123 1.1409 1.1693 0.4503 -2.0031 -3.6583 -2.1210 1.1078 3.0835 2.9540 1.8164 0.8069 0.2702 0.0693 0.0136 0.0020 0.0002 0.0000 0.0000 -0.0000 0.0001 -0.0008 0.0038 -0.0115 0.0193 -0.0004 -0.0728 0.1210 
-0.3669 -0.3035 0.7987 0.3937 -1.1989 -0.8257 1.2554 1.7281 -0.5083 -2.2637 -0.9640 0.9398 1.1981 1.4455 1.7192 -0.3596 -3.6111 -4.0275 -0.9740 2.3450 3.4609 2.6752 1.4253 0.5653 0.1719 0.0405 0.0074 0.0010 0.0001 0.0000 -0.0001 0.0004 -0.0023 0.0080 -0.0177 0.0148 0.0364 -0.1214 0.0697 
-0.1478 -0.7698 0.5198 1.1927 -0.7112 -1.8074 0.2340 2.4336 1.0884 -2.0814 -2.2454 0.0750 0.9958 1.2370 2.4413 1.7725 -2.1440 -5.0824 -3.5230 0.5710 3.3288 3.4894 2.2693 1.0666 0.3818 0.1063 0.0231 0.0039 0.0005 0.0001 -0.0002 0.0013 -0.0053 0.0142 -0.0204 -0.0068 0.0909 -0.1347 -0.0765 
0.3276 -1.0368 -0.2652 1.6851 0.4889 -2.1854 -1.4624 2.0918 2.8944 -0.7479 -3.1080 -1.2215 0.5310 0.6588 2.2271 3.6066 0.5980 -4.5308 -5.7843 -2.1697 2.1614 3.9132 3.2384 1.8216 0.7660 0.2498 0.0641 0.0130 0.0020 0.0004 -0.0007 0.0034 -0.0105 0.0202 -0.0120 -0.0513 0.1421 -0.0677 -0.2979 
0.9212 -0.7997 -1.3539 1.3834 2.0371 -1.4049 -3.1733 0.3490 4.0303 1.6531 -2.9185 -2.6771 -0.2212 -0.0196 1.0479 4.2583 3.8530 -1.9779 -6.7288 -5.3480 -0.2717 3.4824 4.0751 2.8106 1.3947 0.5305 0.1588 0.0378 0.0071 0.0015 -0.0019 0.0073 -0.0172 0.0208 0.0166 -0.1129 0.1486 0.1083 -0.5039 
1.3199 0.1104 -2.2272 0.0270 3.1524 0.6792 -3.8749 -2.5324 3.5087 4.4326 -1.1864 -3.7560 -1.2842 -0.5272 -0.6632 3.1363 6.3474 2.2548 -5.3807 -7.9308 -3.8039 1.7437 4.3438 3.8828 2.3067 1.0249 0.3559 0.0985 0.0216 0.0051 -0.0042 0.0134 -0.0227 0.0073 0.0701 -0.1658 0.0602 0.3693 -0.5394 
1.1266 1.5292 -2.1938 -2.1248 2.8915 3.4902 -2.5903 -5.4858 0.7227 6.3106 2.0890 -3.7169 -2.5757 -0.7756 -2.1286 0.3320 6.7000 6.9461 -1.3065 -8.5615 -7.6737 -1.5154 3.4881 4.6976 3.4499 1.8052 0.7265 0.2322 0.0590 0.0154 -0.0076 0.0207 -0.0202 -0.0298 0.1394 -0.1618 -0.1538 0.6091 -0.2425 
0.0682 2.8574 -0.7322 -4.1589 0.6456 5.6829 1.0001 -6.8110 -3.9959 5.7641 6.1000 -1.8511 -3.7522 -0.9545 -2.5717 -3.1994 4.0544 10.1487 4.8965 -6.0147 -10.4921 -5.9801 1.0030 4.7129 4.6068 2.8946 1.3557 0.4992 0.1457 0.0420 -0.0097 0.0258 0.0000 -0.0937 0.1921 -0.0445 -0.4622 0.6446 0.4478 
-1.7405 3.1775 2.0743 -4.7100 -3.2912 5.5411 5.9977 -4.8126 -9.0259 1.7257 9.1461 2.0898 -4.1109 -1.4267 -1.6737 -5.8498 -1.2849 9.8118 11.3619 0.1408 -10.5059 -10.5781 -3.2742 3.2713 5.3342 4.1950 2.3138 0.9832 0.3286 0.1042 -0.0032 0.0219 0.0478 -0.1705 0.1725 0.2173 -0.7378 0.2805 1.3714 
-3.6165 1.6516 5.2293 -2.5639 -7.3916 1.8255 10.1392 1.1969 -11.6413 -5.5431 9.0004 7.3926 -2.7043 -2.4016 0.0956 -6.0054 -7.5496 4.7531 15.2303 8.8879 -6.2184 -13.4708 -8.8140 -0.1720 4.9647 5.4032 3.5986 1.7773 0.6802 0.2369 0.0297 0.0015 0.1248 -0.2204 0.0174 0.5814 -0.7631 -0.5631 2.0886 
-4.3842 -1.8867 6.9155 2.4845 -9.1474 -5.1868 10.3906 9.9090 -8.9453 -13.7998 3.8261 12.0745 1.2134 -3.5215 1.5371 -2.9473 -11.8530 -4.3588 13.5764 17.4674 2.7251 -12.4325 -14.1335 -5.6835 2.7346 5.9496 5.0489 2.9447 1.2964 0.4971 0.1239 -0.0365 0.2135 -0.1774 -0.3033 0.8936 -0.3053 -1.7038 1.9704 
-2.8238 -6.4066 5.1670 8.9097 -6.0788 -13.0020 4.3523 17.6434 0.5383 -18.9084 -6.5236 13.1196 7.4518 -3.6510 1.3074 2.4087 -11.2883 -14.5306 4.8459 21.8079 14.6851 -5.6891 -16.8331 -12.4307 -1.9187 5.0239 6.2509 4.4457 2.2754 0.9661 0.3373 -0.0724 0.2699 0.0293 -0.7317 0.8944 0.7336 -2.6141 0.4832 
1.5613 -9.6029 -0.9595 13.4080 2.6858 -17.1745 -7.9059 19.1690 15.1590 -16.0836 -19.3348 7.5294 14.1600 -1.1932 -1.1164 7.4471 -4.5126 -20.9843 -9.6895 17.8722 25.6839 6.9182 -14.1365 -18.3965 -8.9005 1.7561 6.4822 6.0359 3.6672 1.7413 0.7527 -0.0454 0.2292 0.4300 -1.0777 0.3082 2.1370 -2.5139 -2.3849 
7.7540 -8.5946 -10.1639 11.9499 14.9188 -12.9378 -22.4432 9.9431 29.2600 -2.2861 -28.7800 -5.8685 17.6491 4.9174 -4.5726 8.8055 6.8599 -18.9135 -25.2321 3.7228 30.0655 22.8464 -4.0106 -20.4909 -16.9616 -4.3970 4.7702 7.1619 5.3850 2.9072 1.4674 0.1640 0.0391 0.9528 -1.0290 -0.9777 3.2659 -0.7052 -5.7421 
12.9121 -1.4275 -18.3817 1.9168 24.8739 2.0070 -31.5956 -10.7382 34.1517 20.9299 -27.3470 -24.4401 13.3348 13.8060 -6.1278 4.2325 17.9475 -6.0767 -34.2866 -18.3962 22.4161 36.4768 13.3243 -15.3105 -23.3991 -13.0897 0.1467 6.9159 7.0869 4.4742 2.5647 0.7353 -0.2764 1.3800 -0.2569 -2.6956 3.1569 2.8980 -7.7443 
13.0439 11.0901 -19.7194 -15.3854 24.8378 24.5948 -26.4975 -37.0371 21.4845 45.5294 -9.1991 -40.7128 -1.9637 21.5911 -2.2984 -5.3976 22.0712 14.8170 -29.3588 -41.0773 0.4669 40.1135 34.0393 -0.6211 -24.2875 -22.5080 -7.8556 4.1398 8.0636 6.2831 4.0602 1.8717 -0.5343 1.3722 1.3734 -4.0612 0.9194 7.2585 -6.1459 
4.8637 24.1954 -9.1292 -33.2083 8.8457 45.1290 -1.8447 -56.2299 -11.5421 57.8028 25.2978 -43.6070 -26.8853 21.7250 8.4971 -15.1455 13.9854 35.3890 -7.0011 -53.0076 -32.0094 26.6845 50.3331 22.7096 -15.5327 -29.0808 -18.5147 -2.2278 7.2063 7.8845 5.8248 3.7095 -0.3345 0.6091 3.5467 -3.8796 -3.6085 10.0847 0.5017 
-11.6291 29.7925 13.8323 -40.3983 -22.4892 49.4051 38.6989 -52.3509 -57.1552 43.0668 65.8617 -22.7337 -53.0180 7.5720 23.2452 -17.3408 -6.2284 43.7836 28.3575 -43.0042 -63.8863 -6.2525 51.9231 49.0559 5.1835 -27.8880 -29.2559 -12.5162 3.1614 8.4371 7.4948 6.1733 0.9057 -0.9434 5.3422 -1.0175 -9.1941 8.4406 11.3501 
-31.0586 19.6080 41.9086 -25.8697 -58.4106 24.9299 79.4013 -14.0093 -95.3223 -6.1400 92.1819 24.8182 -65.1403 -22.9333 33.2104 -5.5514 -30.6781 29.9492 63.0726 -6.1067 -78.5870 -52.5762 29.7997 67.7518 35.9610 -14.1122 -35.4046 -25.4831 -5.2200 6.7037 8.4003 8.8089 3.7523 -2.7180 5.3718 4.7970 -12.9774 0.2229 22.2389 
-42.7376 -9.5789 60.0997 14.2579 -78.7304 -30.1948 94.9770 55.8801 -98.4700 -81.1417 79.7987 87.7471 -46.0398 -62.2735 26.2576 20.0040 -44.8784 -7.5510 77.4950 50.5571 -59.9992 -95.9309 -18.3315 65.2873 68.7066 14.4340 -30.8562 -37.5570 -18.0947 1.2556 7.5582 10.6681 8.3631 -3.3658 2.3658 12.1367 -11.1477 -13.8636 26.1639 
-34.2143 -50.7138 50.5649 69.7900 -60.9493 -99.6778 60.5470 133.2589 -43.6613 -152.4492 12.2432 138.0824 13.9685 -91.1925 -6.6534 48.4584 -33.8563 -56.5004 54.2517 105.5548 -1.4040 -112.5980 -82.8187 30.4720 89.0479 54.2591 -10.0598 -42.6616 -33.6197 -9.0056 3.7932 10.3462 13.9767 -0.9669 -3.8352 17.5421 -0.7476 -28.7883 15.9267 
1.7872 -84.6255 2.3634 114.3957 6.8378 -148.2763 -32.6277 174.9422 70.6219 -174.8109 -103.9695 137.3923 105.6784 -82.9437 -62.5138 59.3396 8.1272 -91.7436 -10.5703 127.8170 85.8571 -80.0321 -140.0467 -38.2746 79.5331 93.9022 28.7084 -33.2376 -47.0821 -23.9708 -3.9475 6.2728 18.5019 6.1579 -11.2388 16.3071 17.7846 -35.4580 -11.3046 
59.3760 -84.8560 -77.2451 112.6059 111.9066 -132.4901 -161.9151 133.6424 210.5232 -104.9744 -228.8508 53.5331 193.8129 -15.6668 -119.4271 31.0832 68.5605 -84.2646 -98.3946 89.2461 168.9968 10.3294 -156.7497 -126.1066 26.6623 114.2321 79.5644 -2.9214 -50.7889 -41.2246 -16.0449 -2.7070 18.5478 18.0541 -15.2985 4.6977 38.4906 -23.8223 -49.2264 
114.9622 -30.2076 -156.2298 36.9452 209.9450 -22.9614 -268.3681 -15.3329 305.9699 70.7752 -292.2538 -115.5323 221.4928 109.6292 -138.1271 -44.1119 114.6996 -17.4826 -167.7989 -17.7105 200.5635 140.6281 -102.1753 -199.4714 -69.4731 93.0713 126.4258 49.2199 -35.4676 -55.1222 -31.4520 -16.5441 10.2434 31.5927 -9.9559 -16.8179 49.8986 11.2645 -80.3991 
131.3128 78.2692 -183.0909 -109.5247 233.9077 168.3638 -271.4195 -245.0682 271.5267 310.0647 -217.7308 -321.0310 131.4283 253.4772 -76.6307 -145.2426 104.0479 95.5168 -167.7077 -165.0554 137.2280 261.7236 33.8644 -212.5523 -186.4902 14.7117 143.9663 113.9773 6.2693 -56.7285 -46.8833 -33.2222 -9.0113 39.6724 9.4083 -40.7597 38.6656 63.3836 -80.1608 
73.0147 204.0307 -107.9734 -276.3241 122.7523 370.4947 -106.0467 -462.2466 49.4735 505.7677 34.7075 -460.6946 -98.3750 336.7007 82.8572 -217.5140 7.7442 204.2190 -63.4788 -287.0297 -33.4836 303.0690 223.5748 -124.4104 -277.3958 -117.4709 104.2601 169.0561 74.5516 -35.4675 -56.2858 -48.3710 -38.1691 32.3046 41.5811 -52.4626 -2.9917 110.9142 -27.8171 
-69.4237 276.4260 84.1686 -368.6144 -135.9753 462.0143 227.0498 -524.4547 -337.7322 511.6741 421.2924 -407.4616 -417.3331 264.2079 304.5431 -187.4688 -160.9491 232.7082 133.0207 -299.0278 -269.5231 200.2457 394.5665 75.9778 -280.1716 -270.1333 -10.3507 180.9395 156.3610 16.8674 -51.1243 -55.6177 -70.4394 0.4045 75.4880 -34.6335 -68.3424 120.8443 77.3747 
-256.9532 214.9891 342.1847 -280.5568 -468.2267 316.8042 621.6374 -298.5419 -752.1837 208.0643 788.9467 -72.0114 -686.0009 -24.5426 485.2137 -1.2719 -329.0199 115.1203 345.7151 -138.0103 -469.2325 -65.3902 444.2737 345.8731 -141.7271 -378.0616 -190.7798 114.2549 221.9898 99.8616 -22.1303 -47.8917 -92.8482 -57.9665 89.5032 22.8987 -130.5336 62.5575 202.6717 
-396.4203 -24.6661 540.4031 43.6077 -707.1712 -119.1414 867.7759 250.9866 -954.8262 -408.3879 900.9769 517.9677 -704.9884 -493.0285 475.9055 324.4215 -375.5768 -154.7737 446.9674 187.9687 -498.2805 -430.7926 279.7684 580.2734 147.8468 -358.4405 -387.7064 -50.8530 227.7471 197.5096 36.9710 -19.6045 -88.8183 -130.9070 57.1572 110.9134 -146.3971 -70.7246 281.1661 
-366.4853 -399.3955 513.0935 542.6374 -642.0715 -749.1202 719.7247 980.0274 -691.0764 -1150.7092 530.4347 1160.3538 -300.5900 -965.3860 148.9255 665.0144 -183.8987 -483.7913 309.8704 566.0679 -250.7760 -742.0122 -124.6580 633.0420 523.3323 -144.2193 -510.7415 -297.0345 128.4021 273.8201 123.8166 30.7112 -44.2973 -189.2972 -39.5710 192.3351 -73.7419 -241.7499 232.8077 
-78.2448 -751.2270 136.2804 1004.7034 -125.3685 -1293.8387 28.0656 1544.3478 161.2182 -1639.3136 -393.9905 1492.7637 549.7059 -1145.1922 -503.2347 798.1441 275.6236 -681.2989 -110.0733 790.3264 272.4560 -792.4594 -674.6797 373.8459 834.2369 269.4103 -449.6154 -552.6919 -99.9397 275.6543 221.0602 97.9568 43.7061 -191.1877 -192.2239 206.0034 99.8921 -364.3697 7.6254 
446.6153 -837.0371 -566.0918 1109.3630 794.0484 -1355.2123 -1107.2090 1491.0868 1434.6828 -1417.2301 -1646.8214 1115.2851 1604.8883 -724.0160 -1280.5692 486.6008 867.4008 -527.0202 -698.7234 637.3147 905.5704 -413.6051 -1141.2018 -229.7207 876.0111 782.9511 -120.7745 -692.5621 -431.2782 147.2543 292.1392 168.8984 159.3639 -96.8157 -351.1004 89.1570 328.0414 -327.4630 -362.4918 
1019.5386 -431.9542 -1344.6518 565.3069 1779.8785 -594.7094 -2245.7286 474.3301 2598.0095 -184.6284 -2659.8275 -185.3988 2340.6087 430.1670 -1764.8159 -372.5872 1272.8492 99.4295 -1164.4574 -4.4028 1325.9383 405.1037 -1214.7556 -1036.6059 470.9424 1181.6654 469.4308 -568.3606 -767.2048 -142.1127 283.4815 222.0085 265.6496 107.3700 -425.4895 -182.4997 494.6894 -51.2498 -731.5854 
1300.9716 513.7219 -1743.5563 -684.5052 2243.8850 1015.5335 -2673.3444 -1463.1652 2861.5929 1918.5064 -2659.5193 -2185.5733 2094.3824 2072.3369 -1443.7142 -1587.6533 1084.0425 1074.3521 -1122.9245 -1000.5611 1162.1357 1421.3813 -638.0717 -1710.8851 -416.3661 1182.2700 1169.4412 -73.7064 -937.7040 -562.3872 137.8331 229.1413 311.5050 383.8256 -309.5416 -550.5712 442.1894 439.2602 -860.7367 
923.9544 1731.5331 -1264.2654 -2279.4818 1563.8695 2982.4252 -1681.8649 -3677.1401 1508.9243 4126.9513 -1017.8875 -4087.1340 391.2184 3487.5755 20.2819 -2598.7559 19.2403 1957.1389 -292.9592 -1914.5851 193.3587 2141.4643 614.8348 -1799.5673 -1573.6282 547.9471 1671.8318 769.1516 -742.2317 -992.6020 -178.7783 159.6726 249.6312 632.2443 64.2172 -851.2637 46.2569 960.4306 -513.5042 
-286.0607 2606.8210 340.1405 -3410.7357 -540.8933 4280.7190 981.9612 -4953.4558 -1612.7122 5137.6760 2267.7466 -4650.7763 -2638.6654 3635.9501 2454.8145 -2598.3393 -1803.1176 2082.0187 1255.7304 -2109.1123 -1429.0610 1972.8738 2191.2474 -924.1821 -2512.6340 -750.2369 1583.3500 1734.7770 -37.5302 -1217.9833 -639.6882 -11.6913 60.6026 706.4099 657.6203 -844.0796 -678.4208 1184.3350 388.0699 
-2076.1842 2356.3405 2747.1632 -3058.3222 -3617.4752 3671.5772 4675.6312 -3915.5864 -5649.1650 3585.4925 6183.1275 -2688.2115 -5953.3560 1598.5581 4948.5302 -895.1665 -3675.2608 858.4795 2932.1828 -1035.1957 -3061.8555 524.7504 3350.0698 957.3704 -2582.2120 -2388.6305 589.3444 2383.1291 1143.5739 -977.1201 -1122.2050 -291.8075 -226.6379 467.6028 1277.8161 -309.6631 -1489.7867 757.7387 1609.1991 
-3658.2547 427.0015 4913.0283 -512.4669 -6309.4349 354.3347 7710.4966 214.3320 -8649.5965 -1147.4245 8692.6091 2166.3819 -7668.0639 -2762.1963 5946.0201 2554.3499 -4376.7192 -1784.4979 3689.6529 1362.4196 -3685.8339 -2040.0197 3177.0218 3330.2832 -1243.8117 -3657.2530 -1319.3594 2161.4373 2487.6736 -70.8086 -1396.3300 -650.0344 -530.4020 -134.1788 1588.7224 797.3780 -1916.7474 -481.8556 2551.8289 
-3878.9283 -3001.5117 5288.8156 3976.5184 -6656.1556 -5253.6379 7766.4977 6758.3693 -8104.8939 -8084.3068 7367.0865 8710.6511 -5696.6325 -8207.8299 3819.4016 6683.4456 -2641.1801 -5011.0468 2430.8859 4312.6143 -2324.8582 -4785.1620 1028.9007 5098.6166 1551.2028 -3627.0340 -3646.8355 638.6241 3380.5720 1482.7929 -1164.6397 -996.4056 -736.7443 -981.8286 1216.0997 2199.5659 -1405.0540 -2269.2861 2408.9596 
-1734.5832 -6668.6093 2497.6036 8754.5069 -2964.0930 -11022.6992 2961.6948 13106.9259 -2167.8235 -14273.0990 649.1034 13936.1387 1070.7599 -12014.2436 -2137.1087 9267.6783 2036.6169 -7039.8731 -1298.5785 6214.9120 1314.2523 -6126.6655 -2924.6108 4889.6957 5041.4630 -1547.8186 -5353.0988 -2172.3389 3042.9045 3300.8775 -172.9603 -1167.5638 -742.5751 -1762.9662 -56.4581 3248.0274 382.4868 -3794.8915 557.5047 
2882.6630 -8361.4839 -3671.6429 10939.1855 4946.7894 -13393.0144 -6690.1553 15158.7333 8784.1865 -15399.8697 -10634.5917 13767.4761 11450.9128 -10731.0962 -10649.8774 7598.1881 8559.6375 -5705.7950 -6600.4926 5169.7796 6250.8833 -4431.1203 -7331.1553 1703.2662 7616.4688 2610.0061 -5103.2906 -5530.7402 853.6179 4587.2235 1614.4162 -939.7179 -504.4141 -2037.4130 -2060.8555 3072.4494 3199.6544 -3864.8987 -2910.2543 
8543.7931 -5739.7616 -11391.9107 7491.8126 14679.6694 -8738.2365 -18110.8543 8968.9966 21007.6277 -7632.3584 -22301.5301 4933.2743 21250.3417 -1890.7801 -17981.5911 -85.6179 13881.2307 358.2571 -10950.7224 29.2293 10091.2433 1001.6951 -9784.9099 -4275.7834 7253.7728 7697.9098 -1846.9921 -7913.5036 -3193.5676 4282.9041 3825.1927 -92.1858 -65.3361 -1414.8364 -4104.8005 968.2455 5974.5937 -1420.9352 -6772.7503 
12229.3675 2234.5199 -16684.5403 -2936.8194 21171.6890 4377.9730 -25193.7475 -6678.3962 27648.1697 9691.3046 -27327.7832 -12487.4744 23979.9635 13801.9930 -18703.6560 -12830.7466 13703.6807 10291.0383 -10819.1113 -8387.5570 9702.2569 8952.1563 -7673.9185 -11091.2565 2464.2955 11338.2158 4397.5733 -7374.8734 -8072.1307 1475.4000 5575.2287 1464.0258 463.7242 200.9494 -5058.0332 -3063.5122 6930.2659 3678.0024 -8730.7942 
10274.5824 13800.0831 -14616.0046 -18079.3112 18245.7721 22924.1476 -20771.1999 -27815.1631 21100.2893 31681.6858 -18456.2716 -33010.5730 13464.1765 30875.4408 -8050.5601 -25793.6813 4454.9668 20100.1552 -3347.6732 -16596.1043 2766.3716 15902.6265 343.4466 -15146.5421 -6507.4934 10564.9047 11882.8089 -2386.9918 -11612.2400 -3983.5438 5579.7784 3508.6276 968.9548 2409.6524 -3752.2486 -7858.8319 4233.6600 9942.4265 -6198.6160 
339.9461 23756.3179 -1864.2469 -31224.0218 1844.3885 38530.9364 -475.4756 -44563.7588 -2698.4502 47504.3101 7420.6320 -45778.7523 -12090.2290 39481.3355 14617.0887 -30795.8920 -13902.5678 23221.2111 11330.8306 -19041.7222 -10233.1207 16871.7965 12763.1141 -12406.1660 -16792.0721 3208.7838 17063.5676 7011.0278 -10973.6193 -10860.3511 2582.9098 5352.9570 1408.5448 4298.1337 355.1451 -11053.1953 -2886.8433 14115.3369 2192.9576 
-16212.8959 24637.9951 20127.8890 -32707.4760 -26057.5947 39458.8820 32762.4025 -43674.5689 -39525.6778 43456.6772 44733.8569 -37974.4079 -46194.2641 28798.4084 42727.9797 -19388.0294 -35509.4091 13127.8518 28236.0039 -10416.1417 -24598.5282 7673.3026 24474.2991 -584.0916 -23038.0520 -10333.4721 15542.6700 18225.9025 -3825.0677 -16282.9628 -3902.4134 5822.7030 1830.4741 4719.4936 6495.6767 -9756.4000 -12954.2562 12083.4165 14889.4072 
